Customer_ID,Full_Name,Gender,Age,State,Customer_Since,Marital_Status,Employment_Status,Monthly_Income,Plan_Type,Internet_Type,Monthly_Data_Usage_GB,Monthly_Call_Minutes,SMS_Usage,Streaming_Hours,Roaming_Usage,Add_On_Subscription,Monthly_Bill,Outstanding_Balance,Payment_Method,Payment_Status,Late_Payment_Count,Discount_Applied,Support_Tickets,Average_Resolution_Time,Complaint_Category,Customer_Satisfaction,NPS_Score,Mobile_App_Login_Last30Days,Website_Visits,Referral_Count,Promotion_Clicked,Email_Open_Rate,Contract_Type,Tenure_Months,Estimated_CLV,Risk_Score,Customer_Segment,Churn
CUST-105682,Kunle Onyekwere,Male,30,Benue,2019-06-14,Widowed,Unemployed,8401.0,Premium,Dsl,102.4,869,305,20.8,No,"Cloud, Family Pack, Sports",8853.0,5312.0,Ussd,Partial,2,No,9,0.5,Billing,9.7,-33,15,8,1,No,0.066,Annual,72.0,120026.0,9,Corporate,No
CUST-107477,Toyin Oladipo,Male,40,Ekiti,2019-01-24,Single,Intern,31612.0,Legacy,Fiber,23.6,1179,155,66.1,Yes,None,2703.0,4792.0,Bank Transfer,Overdue,4,No,23,42.0,Device,6.0,100,0,12,0,No,0.15,Legacy,76.0,12777.0,36,New,No
CUST-105473,Dniel Okonkwo,Male,72,Adamawa,2022-01-26,Single,Retired,55864.0,Enterprise,Satellite,206.1,1643,382,84.3,Yes,None,30018.0,5743.0,Bank Transfer,Paid,15,Yes,1,46.9,Device,10.0,55,14,1,0,No,0.54,Annual,40.0,482993.0,11,Premium,Yes
CUST-103559,Ngozi Nnaji,Female,58,Imo,2024-12-26,Single,Student,56497.0,Basic,Satellite,0.0,2017,117,43.2,No,None,2735.0,1610.0,Bank Transfer,Pending,8,Yes,14,6.0,Billing,4.6,-1,10,24,0,No,0.51,Annual,5.0,660.0,24,High Value,No
CUST-109482,Ada Bello,Male,63,Ekiti,2022-08-08,Married,Unknown,151150.0,Business,5G,136.8,1030,28,125.9,Yes,"Gaming, Music, Sports",16422.0,7.0,Auto Debit,Overdue,12,Yes,25,34.0,Device,5.8,19,7,14,0,No,0.94,Annual,34.0,133425.0,38,Budget,Yes
CUST-105868,Ruth Nwafor,Unknown,26,Abuja,2021-09-06,Single,Freelancer,119347.5,Basic,Satellite,4.7,1179,311,5.4,No,"Family Pack, Music",1714.0,8710.0,Auto Debit,Partial,7,No,15,57.2,Customer Service,3.7,50,2,20,0,No,0.847,Annual,45.0,41021.0,16,At Risk,Yes
CUST-106703,Samuel Adebayo,Male,69,Taraba,2021-02-17,Single,Student,119347.5,Business,4G,137.1,105,182,43.2,No,"Family Pack, Music, Sports",16281.0,1968.0,Bank Transfer,Late,6,Yes,5,13.6,Coverage,7.6,6,10,13,0,Yes,0.7040000000000001,Annual,51.0,195184.0,13,Sme,No
CUST-103197,Lola Uchechukwu,Male,40,Plateau,2020-11-12,Widowed,Unknown,144208.0,Premium,No Internet,31.1,1162,93,105.5,No,"Family Pack, Music, Sports",11962.0,3757.0,Card,Overdue,13,Yes,2,38.6,Billing,7.2,37,27,16,0,No,0.71,Monthly,55.0,135720.0,40,High Value,No
CUST-106951,A. Usman,Unknown,53,Edo,2022-05-07,Married,Intern,20357.0,Premium,Fiber,199.5,1347,156,67.7,No,Yes,5228.0,2124.0,Mobile Money,Paid,1,Yes,18,29.9,Slow Internet,4.3,-80,16,24,2,No,0.779,Monthly,37.0,58761.0,30,Corporate,No
CUST-106210,Obinna Ihejirika,Female,64,Zamfara,2018-04-20,Single,Student,55307.0,Standard,Satellite,152.5,602,243,44.8,No,Yes,4137.0,1125.0,Bank Transfer,Failed,1,Yes,22,0.5,Customer Service,7.0,87,9,34,0,No,0.2,Two-Year,85.0,22481.0,23,New,No
CUST-106830,Zainab Oluwaseun,Female,51,Adamawa,2018-05-26,Single,Freelancer,138002.0,Basic,5G,80.0,1277,320,30.8,No,None,2626.0,826.0,Bank Transfer,Failed,4,No,4,39.3,Slow Internet,9.2,23,24,24,0,No,0.27,Annual,84.0,15075.0,15,New,No
CUST-108178,Bello Olaleye,Female,44,Anambra,,Single,Freelancer,152857.0,Premium,Satellite,0.0,484,68,69.7,Yes,Family Pack,8552.0,3867.0,Mobile Money,Paid,0,No,6,35.8,Device,7.0,-21,25,5,0,No,0.7290000000000001,Annual,42.0,79361.0,15,Premium,No
CUST-100366,Aliyu Akinyemi,Male,29,Katsina,2021-10-04,Single,Self-Employed,140482.0,Premium,5G,132.5,322,113,38.6,No,"Gaming, Sports",8536.0,5523.0,Auto Debit,Partial,0,Yes,1,18.0,Customer Service,7.9,-22,23,2,1,Yes,0.56,Annual,44.0,75013.0,8,Loyal,No
CUST-107271,Musa Akinwale,Unknown,21,Ogun,,Unknown,Retired,140864.0,Premium,Satellite,140.6,1160,395,142.2,No,"Cloud, Gaming, Sports",10484.0,3757.0,Mobile Money,Partial,12,Yes,11,37.5,Coverage,6.7,41,37,9,0,No,0.89,Two-Year,31.0,64900.0,44,Corporate,No
CUST-109264,Femi Obi,Male,53,Oyo,2023-05-09,Married,Freelancer,240398.0,Enterprise,Dsl,204.8,1056,0,78.1,No,"Cloud, Gaming, Sports",24035.0,7953.0,Card,Failed,0,No,4,23.1,Sim,7.2,56,28,10,0,No,0.18,Monthly,25.0,256396.0,22,Premium,Yes
CUST-103817,Adaee Adesanya,Female,68,Borno,,Married,Contract,248098.0,Basic,5G,58.1,639,376,37.8,No,Family Pack,3191.0,2597.0,Card,Pending,3,Yes,1,0.5,Device,10.0,-11,0,24,0,Yes,0.82,Monthly,119.0,35360.0,27,Sme,No
CUST-105623,Bukola Nwankwo,Female,60,Kano,,Single,Intern,21196.0,Basic,Fiber,0.0,704,169,0.0,No,"Cloud, Family Pack, Gaming",2678.0,5430.0,Ussd,Late,3,Yes,0,0.0,Billing,4.4,3,16,19,0,No,0.23,Monthly,40.0,7423.0,28,Student,No
CUST-104635,Funke Fagbohun,Unknown,58,Bauchi,2017-04-10,Divorced,Freelancer,89043.0,Legacy,Fiber,36.5,605,113,0.0,No,"Gaming, Music",3079.0,6534.0,Ussd,Paid,9,Yes,24,65.4,Sim,7.6,69,46,11,1,No,0.27,Monthly,98.0,29366.0,25,Family,No
CUST-102517,Chinedu Nwobi,Male,33,Akwa Ibom,2018-05-15,Widowed,Employed,84398.0,Legacy,4G,115.3,1156,235,0.0,No,"Music, Sports",5228.0,3852.0,Ussd,Pending,0,Yes,6,0.5,Billing,6.2,100,25,27,1,No,0.13,Legacy,85.0,27416.0,7,Budget,Yes
CUST-101612,Obi Adesanya,Female,43,Nasarawa,2022-04-19,Single,Unemployed,9199.0,Standard,5G,78.3,1375,543,47.9,Yes,Family Pack,4460.0,11845.0,Cash,Late,14,Yes,24,53.8,Network,5.4,79,7,16,1,No,0.68,Monthly,37.0,20794.0,47,Loyal,No
CUST-106152,Bello Fashola,Unknown,73,Kogi,2016-12-30,Divorced,Unknown,84697.0,Basic,Dsl,83.6,372,377,81.1,No,Yes,2528.0,627.0,Bank Transfer,Pending,1,No,16,21.6,Device,8.5,0,13,0,0,Yes,0.58,Monthly,101.0,21108.0,27,Loyal,No
CUST-108980,Wale Fagbohun,Female,58,Jigawa,2019-08-27,Widowed,Unknown,125576.0,Basic,4G,0.0,542,289,0.0,No,"Cloud, Gaming, Sports",2120.0,3757.0,Auto Debit,Pending,3,No,9,23.2,Customer Service,10.0,-33,9,8,4,No,0.06,Annual,69.0,12255.0,17,Budget,No
CUST-100728,Rotimi Uchenna,Unknown,25,Ebonyi,2022-10-02,Divorced,Freelancer,406118.0,Basic,Fiber,0.0,633,19,32.6,No,"Cloud, Gaming, Sports",2468.0,624.0,Card,Paid,11,Yes,5,5.8,Customer Service,9.9,67,52,13,0,No,0.07,Legacy,32.0,8715.0,4,Sme,No
CUST-103396,Hauwa Okonkwwo,Unknown,49,Ogun,2023-11-22,Married,Freelancer,394983.0,Standard,Satellite,132.9,385,136,34.4,No,None,4973.0,1479.0,Cash,Overdue,4,No,0,0.0,Device,3.3,22,26,24,2,Yes,0.83,Annual,18.0,8644.0,35,High Value,No
CUST-108998,Favour Nwachuku,Female,63,Enugu,2021-09-12,Married,Unknown,119347.5,Basic,Dsl,130.0,1556,218,71.3,No,None,5228.0,484.0,Cash,Pending,3,Yes,13,55.1,Device,5.1,25,25,21,0,No,0.126,Two-Year,45.0,9570.0,24,New,No
CUST-106710,Babs Adesola,Female,42,Cross River,2020-08-12,Divorced,Self-Employed,189685.0,Basic,4G,0.0,783,63,0.0,No,None,2513.0,10634.0,Mobile Money,Pending,7,Yes,10,0.5,Billing,6.2,13,14,0,0,No,0.42,Monthly,58.0,12710.0,23,Sme,No
CUST-101994,Ade Adegoke,Male,69,Anambra,2024-05-27,Divorced,Freelancer,59836.0,Legacy,4G,2.9,426,270,62.5,No,Family Pack,2796.0,368.0,Card,Overdue,7,No,8,0.5,Other,9.1,77,21,21,1,Yes,0.47,Two-Year,12.0,4566.0,12,At Risk,No
CUST-105210,Andrew Odafe,Female,23,Abia,2015-02-17,Married,Intern,64700.0,Standard,5G,89.1,926,243,20.7,No,"Cloud, Family Pack, Music",4109.0,3757.0,Ussd,Late,13,Yes,14,55.5,Sim,4.4,-21,1,4,1,Yes,0.573,Annual,123.0,64458.0,24,High Value,No
CUST-106628,C. Adesanya,Male,19,Kaduna,2020-01-22,Married,Self-Employed,119347.5,Standard,4G,29.3,1183,173,28.1,No,Yes,5618.0,522.0,Bank Transfer,Partial,11,No,22,43.1,Customer Service,6.9,28,23,34,4,No,0.696,Annual,64.0,43477.0,20,Premium,No
CUST-108844,Peter Adekoya,Female,49,Kano,2016-03-13,Single,Freelancer,424893.0,Business,5G,141.2,852,254,38.8,Yes,None,15457.0,3319.0,Ussd,Pending,10,Yes,18,19.1,Coverage,8.7,34,0,1,1,No,0.21,Monthly,111.0,477418.0,34,Corporate,No
CUST-102516,Suleiman Echefu,Male,62,Imo,2024-12-02,Married,Intern,51824.0,Basic,4G,0.0,522,279,0.0,No,Yes,2261.0,2079.0,Bank Transfer,Partial,2,No,11,5.8,Sim,8.6,45,18,3,0,Yes,0.53,Monthly,6.0,1071.0,21,Budget,No
CUST-102294,Bola Chukwu,Female,57,Abuja,2024-02-27,Married,Freelancer,129386.0,Premium,Dsl,248.3,1214,216,83.0,No,"Cloud, Music",8901.0,721.0,Auto Debit,Paid,11,Yes,19,28.9,Coverage,7.8,-41,3,8,1,No,0.5,Two-Year,15.0,23086.0,24,High Value,No
CUST-105143,Chidinma Adewale,Male,63,Yobe,2024-01-21,Single,Student,31812.0,Basic,No Internet,64.9,542,280,0.0,Yes,None,2717.0,3733.0,Auto Debit,Overdue,8,Yes,18,38.7,Billing,5.9,27,26,14,0,Yes,0.308,Annual,16.0,2939.0,41,Budget,No
CUST-105828,Seun Okafor,Unknown,75,Bayelsa,2021-08-24,Married,Unknown,95198.0,Standard,No Internet,196.1,294,0,17.4,Yes,None,4638.0,3828.0,Ussd,Overdue,4,No,10,19.5,Unknown,9.6,44,10,9,2,No,0.59,Legacy,45.0,27443.0,19,Budget,Yes
CUST-106079,Kunle Nweze,Unknown,40,Taraba,2024-02-27,Married,Self-Employed,119347.5,Basic,4G,35.4,830,262,0.0,Yes,Family Pack,2333.0,2472.0,Bank Transfer,Late,2,No,10,0.5,Slow Internet,6.0,-17,17,0,0,No,0.87,Monthly,15.0,3277.0,43,Budget,No
CUST-107397,Dipo Onyekwere,Female,23,Bauchi,2020-12-11,Single,Intern,119347.5,Basic,Fiber,0.0,1100,71,8.2,No,None,2738.0,214.0,Auto Debit,Overdue,10,No,7,22.9,Billing,7.7,35,19,4,0,Yes,0.63,Annual,54.0,10810.0,16,Family,No
CUST-106394,Lola Aadeleke,Male,37,Enugu,2019-01-20,Single,Employed,344318.0,Standard,Satellite,34.6,1871,254,45.8,No,None,4953.0,1285.0,Auto Debit,Partial,1,Yes,16,25.6,Other,8.4,30,3,0,0,No,0.8,Annual,76.0,50021.0,35,New,No
CUST-105390,Nneka Obiora,Female,44,Nasarawa,2019-11-07,Married,Employed,119347.5,Premium,No Internet,140.0,761,327,57.9,No,"Cloud, Family Pack, Sports",11441.0,26391.0,Ussd,Partial,3,No,22,18.7,Billing,6.5,7,10,16,1,No,0.391,Legacy,67.0,163530.0,34,Loyal,No
CUST-109754,Peter Nwosu,Male,22,Abia,2019-05-25,Married,Contract,271604.0,Business,4G,135.2,970,215,61.2,No,None,12570.0,4275.0,Mobile Money,Overdue,2,Yes,5,10.2,Billing,10.0,29,22,1,1,No,0.276,Two-Year,72.0,41021.0,24,Sme,No
CUST-101634,Bilkisu Babatunde,Male,73,Adamawa,2022-08-10,Divorced,Intern,78268.0,Unlimited,5G,110.7,635,23,91.6,No,"Family Pack, Sports",6907.0,1385.0,Mobile Money,Failed,9,Yes,18,36.3,Device,9.1,-13,5,9,0,No,0.4,Annual,34.0,42770.0,29,At Risk,Yes
CUST-107826,Love Abubakar,Female,24,Ogun,2024-06-14,Single,Student,119347.5,Standard,Fiber,95.6,573,204,56.4,No,"Gaming, Music, Sports",5228.0,1269.0,Ussd,Paid,13,No,19,31.0,Network,5.9,39,16,18,0,Yes,0.21,Monthly,12.0,54123.0,48,At Risk,Yes
CUST-107800,Tosin Ogundimu,Male,35,Benue,2016-06-30,Single,Unknown,261877.0,Standard,5G,140.0,153,307,23.6,No,None,5455.0,3052.0,Bank Transfer,Partial,12,Yes,14,6.9,Device,6.3,-30,13,23,0,No,0.27,Monthly,107.0,76578.0,37,Corporate,No
CUST-106083,Seyi Obi,Male,20,Ogun,2015-06-10,Married,Unemployed,26987.0,Standard,Dsl,47.8,654,222,70.4,Yes,Yes,5036.0,5862.0,Auto Debit,Partial,11,Yes,4,24.9,Customer Service,6.7,-9,0,20,0,No,0.82,Annual,120.0,82283.0,27,Sme,No
CUST-101448,Tosin Bello,Male,64,Ebonyi,2017-04-10,Single,Contract,132918.0,Standard,Satellite,79.2,413,69,52.2,No,"Gaming, Music, Sports",5228.0,12463.0,Mobile Money,Overdue,15,No,2,15.0,Unknown,7.4,33,32,3,0,No,0.12,Legacy,98.0,46522.0,16,Corporate,No
CUST-100140,Obiageli Obi,Male,66,Zamfara,2016-09-30,Widowed,Student,38604.0,Business,Dsl,244.2,1319,190,87.7,No,Cloud,16194.0,1912.0,Mobile Money,Partial,5,No,9,5.9,Network,10.0,21,21,0,0,Yes,0.59,Monthly,104.0,451117.0,14,Corporate,No
CUST-106199,Faith Adamu,Female,28,Rivers,2023-12-04,Single,Unknown,215501.0,Unlimited,No Internet,101.4,942,372,105.1,No,"Cloud, Family Pack, Music",8014.0,11113.0,Card,Late,6,Yes,14,20.3,Device,4.7,-13,2,22,0,Yes,0.48,Two-Year,18.0,28591.0,16,Student,No
CUST-108788,Babs Nwachukwu,Unknown,25,Edo,2018-08-14,Married,Self-Employed,315378.0,Basic,No Internet,110.9,1401,266,32.0,No,None,5228.0,494.0,Cash,Overdue,12,Yes,12,26.2,Network,7.6,16,20,10,0,Yes,0.385,Legacy,82.0,17136.0,22,Budget,Yes
CUST-104010,Rotimi Akinwale,Female,66,Ondo,2022-04-12,Married,Retired,109867.0,Enterprise,Dsl,192.0,747,466,99.4,No,None,24938.0,3248.0,Bank Transfer,Late,4,Yes,22,23.5,Sim,8.3,-41,0,1,0,No,0.87,Annual,38.0,41021.0,23,Premium,No
CUST-108850,Folake Nwagbara,Female,41,Kogi,2022-08-12,Divorced,Unknown,119347.5,Standard,Dsl,0.0,397,149,11.1,No,"Family Pack, Gaming",5073.0,6336.0,Bank Transfer,Partial,6,Yes,23,47.5,Device,7.1,-24,0,0,0,Yes,0.63,Monthly,34.0,20545.0,13,Premium,No
CUST-104771,Nneka Nwwafor,Female,35,Osun,2019-04-04,Married,Student,37506.0,Unlimited,Satellite,110.1,1356,22,41.5,No,None,7212.0,3856.0,Mobile Money,Late,1,Yes,11,37.3,Billing,6.9,64,36,17,2,Yes,0.54,Annual,74.0,41021.0,31,Sme,No
CUST-109769,Adanna Okereke,Male,72,Gombe,2019-01-04,Married,Intern,119347.5,Standard,Dsl,115.3,877,216,21.0,Yes,Gaming,5648.0,15580.0,Bank Transfer,Failed,15,No,1,32.9,Other,7.0,17,1,3,1,No,0.915,Annual,77.0,58027.0,24,Sme,No
CUST-105592,Adaeze Olawale,Male,60,Ebonyi,2021-01-31,Divorced,Retired,102529.0,Basic,No Internet,30.9,1538,285,20.5,No,Yes,2546.0,3296.0,Mobile Money,Pending,12,No,5,20.7,Device,4.7,95,15,2,2,No,0.39,Monthly,52.0,12280.0,55,Student,No
CUST-108181,Andrew Adeyemi,Unknown,56,Sokoto,2018-07-15,Married,Freelancer,111739.0,Business,4G,125.7,1286,342,56.7,No,None,15519.0,5700.0,Card,Late,3,No,20,47.5,Network,7.0,27,16,25,1,Yes,0.34700000000000003,Annual,83.0,360168.0,12,Corporate,No
CUST-106489,Dipo Uchechukwu,Male,48,Taraba,2024-01-10,Single,Freelancer,119347.5,Business,No Internet,68.1,1232,98,82.5,No,Gaming,12663.0,2378.0,Card,Late,1,No,17,7.6,Slow Internet,7.0,9,0,12,0,Yes,0.62,Monthly,17.0,52848.0,26,Sme,No
CUST-105966,Toyin Abubakar,Female,47,Osun,2017-05-26,Single,Unemployed,12216.0,Standard,Dsl,71.2,475,57,26.6,No,None,0.0,1140.0,Ussd,Partial,3,No,22,28.3,Device,9.6,7,11,24,1,No,0.8029999999999999,Annual,96.0,41021.0,19,Premium,No
CUST-103247,Uche Oladipo,Unknown,33,Jigawa,2020-09-28,Married,Employed,169330.0,Basic,5G,43.1,122,123,10.5,No,Gaming,3101.0,3757.0,Card,Partial,4,Yes,16,7.7,Device,4.2,59,44,24,0,No,0.71,Monthly,56.0,13123.0,36,High Value,No
CUST-102854,Kunle Adeniyi,Male,29,Niger,2015-04-28,Divorced,Self-Employed,438735.0,Basic,4G,50.1,725,65,0.0,No,Yes,2438.0,4269.0,Ussd,Partial,10,Yes,21,18.3,Network,7.1,54,0,40,0,No,0.568,Annual,121.0,23221.0,18,At Risk,Yes
CUST-107949,Layo Nnaji,Male,55,Anambra,2021-07-20,Single,Freelancer,378403.0,Standard,No Internet,61.4,445,193,23.3,No,Gaming,6142.0,4134.0,Cash,Pending,1,Yes,17,15.7,Customer Service,9.6,-41,40,34,0,Yes,0.22,Legacy,46.0,30300.0,30,At Risk,Yes
CUST-108222,Philip Obi,Unknown,35,Ebonyi,2015-02-11,Widowed,Student,31272.0,Legacy,Dsl,126.3,1516,502,18.8,No,"Gaming, Sports",2112.0,111.0,Mobile Money,Late,13,No,12,8.2,Coverage,3.8,-19,44,12,1,No,0.15,Monthly,124.0,23519.0,24,New,No
CUST-108220,Bola Nwobi,Female,45,Lagos,2016-02-16,Single,Freelancer,114200.0,Unlimited,4G,121.3,556,181,83.1,No,None,8521.0,304.0,Mobile Money,Failed,9,Yes,17,12.2,Sim,7.8,-40,51,17,2,No,0.715,Annual,111.0,144183.0,36,Sme,No
CUST-106012,Seyi Adesanya,Male,63,Edo,2022-01-24,Unknown,Freelancer,337296.0,Enterprise,Dsl,192.4,1148,207,68.6,No,None,27587.0,107.0,Ussd,Late,6,Yes,19,30.4,Coverage,3.2,44,24,16,1,Yes,0.39,Monthly,40.0,455874.0,29,Corporate,No
CUST-109894,O. Salami,Female,25,Abuja,2023-08-23,Divorced,Self-Employed,119347.5,Standard,4G,61.5,1193,147,45.3,No,"Family Pack, Gaming, Sports",5813.0,1300.0,Bank Transfer,Partial,5,No,2,24.3,Coverage,6.2,47,16,9,2,No,0.71,Annual,21.0,14700.0,21,Sme,No
CUST-100757,Chiamaka Chukwudi,Female,50,Benue,2022-09-24,Single,Unemployed,15756.0,Basic,5G,28.2,808,289,21.3,No,None,1381.0,3361.0,Ussd,Paid,14,No,16,7.0,Device,9.1,6,25,0,0,No,0.18,Annual,32.0,3572.0,30,High Value,No
CUST-108603,Ahmad Adesanya,Unknown,71,Borno,2020-01-22,Single,Unemployed,12637.0,Enterprise,Fiber,196.5,335,292,59.3,No,"Cloud, Music, Sports",21849.0,3732.0,Cash,Pending,15,Yes,12,12.2,Coverage,8.8,-39,13,0,4,Yes,0.65,Two-Year,64.0,539368.0,22,Loyal,No
CUST-103858,Ade Adewale,Male,37,Abuja,2023-12-03,Married,Intern,43947.0,Standard,5G,166.5,715,197,45.7,No,Family Pack,4842.0,3757.0,Mobile Money,Pending,2,No,19,0.5,Other,7.0,46,17,15,2,No,0.59,Two-Year,18.0,41021.0,21,Family,No
CUST-107511,Ngozi Olawale,Male,71,Benue,2015-06-24,Single,Retired,137570.0,Legacy,Fiber,46.5,234,267,60.7,No,None,2655.0,1662.0,Bank Transfer,Partial,3,No,13,37.0,Coverage,6.6,67,35,18,0,Yes,0.8290000000000001,Monthly,119.0,32731.0,24,Loyal,No
CUST-102229,Love Nnaji,Unknown,62,Borno,2020-09-25,Divorced,Freelancer,377943.0,Enterprise,Fiber,233.3,1484,510,92.1,No,Yes,5228.0,3531.0,Ussd,Pending,2,No,16,7.4,Device,7.1,37,27,21,4,No,0.87,Two-Year,56.0,516287.0,10,Loyal,No
CUST-104739,Nneka Afolabi,Unknown,45,Anambra,2018-02-27,Married,Contract,314956.0,Premium,5G,168.0,336,306,55.2,No,"Family Pack, Gaming, Music",5228.0,956.0,Bank Transfer,Overdue,2,Yes,19,26.6,Device,6.2,58,3,4,0,No,0.244,Annual,87.0,171561.0,19,High Value,No
CUST-107691,Bukola Obiora,Female,38,Nasarawa,2015-01-19,Single,Contract,195498.0,Business,Satellite,199.1,831,246,125.8,No,Yes,5228.0,1697.0,Mobile Money,Paid,7,Yes,1,7.4,Sim,3.4,11,0,6,0,Yes,0.82,Annual,124.0,343840.0,40,At Risk,Yes
CUST-100320,Mohammed Olawale,Male,58,Osun,2022-10-24,Married,Unknown,212989.0,Basic,Fiber,72.1,666,0,0.0,No,"Cloud, Gaming",2059.0,2316.0,Cash,Partial,0,Yes,10,18.7,Slow Internet,10.0,54,2,10,0,No,0.35,Two-Year,31.0,4932.0,25,Corporate,No
CUST-101663,Paul Okafor,Unknown,43,Abuja,2016-12-04,Single,Employed,370974.0,Enterprise,Dsl,232.1,1117,218,150.9,Yes,None,5228.0,3757.0,Ussd,Failed,12,Yes,11,47.4,Device,4.6,-25,2,26,3,Yes,0.63,Monthly,102.0,1050896.0,54,Loyal,No
CUST-100056,Ifeanyi Adeniyi,Female,64,Borno,2017-03-11,Single,Unemployed,7732.0,Basic,Satellite,45.4,267,231,11.0,No,None,2617.0,7838.0,Mobile Money,Late,0,No,12,28.7,Other,6.3,36,33,8,2,No,0.11199999999999999,Annual,99.0,20803.0,23,Loyal,No
CUST-107007,Uloma Afoai,Female,31,Kaduna,2017-10-17,Single,Freelancer,119347.5,Basic,4G,84.3,1183,212,16.0,No,None,2566.0,1659.0,Cash,Partial,0,Yes,2,0.5,Customer Service,9.1,12,34,12,1,No,0.77,Two-Year,91.0,20099.0,4,Budget,No
CUST-103521,Adanna Odafe,Unknown,22,Akwa Ibom,2022-09-06,Divorced,Student,119347.5,Standard,5G,110.4,459,318,12.2,No,Family Pack,4861.0,1360.0,Cash,Pending,1,Yes,25,6.4,Other,5.3,-47,18,0,0,No,0.59,Two-Year,33.0,41021.0,18,New,No
CUST-104632,Nana Onyekwere,Unknown,23,Kaduna,2016-05-21,Widowed,Unknown,128542.0,Standard,Fiber,44.9,294,213,0.0,Yes,"Cloud, Family Pack",0.0,5996.0,Cash,Overdue,11,Yes,0,0.0,Sim,9.7,20,0,9,0,No,0.439,Annual,108.0,0.0,32,Budget,Yes
CUST-104925,John Oyyelade,Male,21,Ebonyi,2023-05-24,Married,Self-Employed,418166.0,Unlimited,Satellite,209.1,491,131,77.2,No,None,7771.0,2276.0,Auto Debit,Overdue,7,No,17,27.8,Sim,5.3,3,7,11,1,No,0.58,Annual,24.0,32120.0,3,Student,No
CUST-106960,Miriam Ucheechukwu,Female,21,Rivers,2023-07-24,Married,Unemployed,15892.0,Premium,5G,45.6,381,292,55.6,No,Yes,10369.0,17489.0,Ussd,Paid,0,Yes,16,10.5,Sim,7.3,50,37,3,1,No,0.721,Annual,22.0,56702.0,31,Corporate,Yes
CUST-107476,Olu Adeyemi,Female,53,Kwara,2015-04-15,Divorced,Student,36091.0,Premium,Dsl,123.0,1064,100,44.2,Yes,None,8076.0,6815.0,Bank Transfer,Overdue,9,No,7,52.7,Device,7.0,100,22,27,2,No,0.27,Monthly,122.0,207908.0,51,Premium,No
CUST-106418,Adaobi Ogundipe,Female,61,Borno,2015-01-08,Unknown,Unemployed,22186.0,Basic,4G,87.4,342,247,18.0,No,None,2531.0,1748.0,Bank Transfer,Pending,4,No,7,17.1,Slow Internet,7.0,-36,14,25,0,No,0.767,Two-Year,125.0,25166.0,7,Corporate,No
CUST-109393,Safiy Adesola,Female,37,Yobe,2016-06-22,Single,Student,68724.0,Standard,Fiber,33.6,856,247,0.0,Yes,Music,5596.0,3757.0,Cash,Late,5,No,10,29.1,Billing,9.7,0,14,30,0,No,0.667,Annual,107.0,65135.0,24,Budget,Yes
CUST-100172,Olu Okonkwo,Unknown,37,Imo,2017-07-19,Widowed,Unemployed,13624.0,Standard,No Internet,152.1,1094,258,56.4,Yes,None,5228.0,6819.0,Mobile Money,Failed,14,Yes,19,0.5,Billing,6.1,53,26,2,1,No,0.64,Annual,94.0,48562.0,20,Loyal,No
CUST-102798,Hadiza Oladipo,Unknown,49,Jigawa,2017-01-19,Married,Unknown,176993.0,Business,5G,126.0,965,208,67.5,No,Yes,18892.0,211106.0,Auto Debit,Failed,2,No,1,18.7,Network,6.1,-10,15,4,0,Yes,0.73,Monthly,100.0,504774.0,36,Corporate,No
CUST-109899,Ade Obiora,Unknown,47,Ebonyi,2018-02-07,Married,Unknown,212074.0,Standard,Fiber,52.9,1249,398,3.2,No,"Gaming, Music, Sports",5764.0,4657.0,Auto Debit,Paid,1,Yes,19,39.4,Coverage,7.8,17,46,27,0,No,0.28800000000000003,Monthly,88.0,66588.0,17,At Risk,No
CUST-100121,Safiya Salami,Female,75,Katsina,2018-01-10,Widowed,Self-Employed,66202.0,Unlimited,Fiber,230.0,379,0,111.7,No,None,8911.0,4738.0,Bank Transfer,Partial,4,No,21,22.9,Customer Service,5.7,81,51,4,0,No,0.05,Annual,89.0,134342.0,10,High Value,No
CUST-108686,Chidinma Fashola,Male,26,Taraba,2024-05-22,Divorced,Contract,86245.0,Premium,Fiber,222.6,1108,348,90.6,No,Cloud,9851.0,686.0,Auto Debit,Pending,9,Yes,7,0.5,Customer Service,10.0,26,4,15,0,Yes,0.15,Monthly,12.0,24007.0,24,Premium,No
CUST-104885,Safiya Nwobi,Unknown,48,Edo,2023-06-23,Single,Self-Employed,95982.0,Unlimited,No Internet,134.9,0,331,91.2,No,"Cloud, Family Pack, Music",8304.0,3227.0,Cash,Late,7,Yes,22,43.0,Customer Service,9.4,67,18,21,0,No,0.85,Annual,23.0,30893.0,20,At Risk,Yes
CUST-103500,Emeka Ozoemena,Female,72,Jigawa,2019-01-11,Widowed,Retired,76654.0,Standard,Satellite,34.2,921,20,47.8,Yes,Gaming,4928.0,7271.0,Auto Debit,Pending,10,No,21,0.5,Other,8.9,79,33,22,0,Yes,0.903,Monthly,77.0,43853.0,43,High Value,No
CUST-100721,Ikenna Nwagbara,Female,20,Kaduna,2021-06-07,Widowed,Retired,34657.0,Basic,4G,18.5,351,94,13.8,No,Yes,2350.0,7800.0,Cash,Overdue,12,Yes,11,7.9,Slow Internet,9.4,38,19,22,0,No,0.92,Two-Year,48.0,11873.0,22,New,No
